734.380726	735.368934	145
743.420181	748.070068	146
748.269161	751.412472	147
772.174830	775.707256	148
775.806576	779.857823	149
780.196599	782.940816	150
782.990249	784.168027	151
785.085488	791.032426	152
791.181633	795.961224	153
798.844218	799.962132	154
812.792517	815.656463	155
815.835601	818.310431	156
819.976190	825.254649	157
825.703175	828.577098	158
830.442404	833.036961	159
834.952154	837.856009	160
838.114966	843.173923	161
843.462812	846.785714	162
846.974830	848.831066	163
848.960317	849.539456	164
853.250567	855.885034	165
856.054195	858.289569	166
861.970748	864.774830	167
864.914059	866.989796	168
881.865533	888.101814	169
888.131293	891.763492	170
893.648753	901.780726	171
901.830159	904.055556	172
905.940816	906.819274	173
907.317687	911.109524	174
913.433787	916.197959	175
916.486848	918.143537	176
919.978912	923.740816	177
923.840136	926.125397	178
928.070522	931.104082	179
931.203401	935.504082	180
936.740816	946.758503	181
962.781633	965.535828	182
965.685034	967.960317	183
969.486395	972.380272	184
972.419728	975.752608	185
975.831973	977.538549	186
980.720862	983.614739	187
983.793878	986.508163	188
988.393424	992.674150	189
1006.951247	1009.934921	190
1010.393424	1012.688662	191
1012.927664	1014.424717	192
1027.803855	1035.566667	193
1035.646032	1040.305896	194
1042.251020	1045.284580	195
1045.433787	1048.906349	196
1051.789342	1053.865079	197
1054.074150	1057.237415	198
1057.416553	1058.893651	199
1062.884127	1070.926304	200
1071.205215	1076.473696	201
1077.021995	1080.255102	202
1080.294558	1082.460091	203
1084.385261	1087.548526	204
1087.657823	1088.037415	205
1090.112245	1093.475057	206
1108.560317	1111.633787	207
1115.295011	1125.452381	208
1125.751247	1129.173923	209
1129.333107	1131.418821	210
1148.868707	1151.892290	211
1152.041497	1153.778005	212
1154.505896	1158.846485	213
1162.218367	1167.576644	214
1174.510431	1178.052834	215
1178.491383	1180.896372	216
1182.252834	1191.552154	217
1191.571655	1194.176190	218
1194.325397	1200.302268	219
1202.237415	1203.295465	220
1203.604308	1205.390703	221
1208.084127	1212.863719	222
1212.883220	1216.535374	223
1227.749433	1229.705442	224
1234.534014	1237.777098	225
1238.016100	1240.870068	226
1243.773016	1251.984807	227
1258.848753	1264.556236	228
1266.471429	1269.225624	229
1271.130839	1271.899546	230
1275.002041	1278.983447	231
1284.690023	1288.451927	232
1290.397052	1291.854195	233
1293.759410	1299.067800	234
1299.376644	1301.821542	235
1307.707710	1310.641497	236
1314.721769	1317.007029	237
1318.024263	1320.050113	238
1322.005215	1323.133107	239
1325.068254	1327.543084	240
1327.742177	1330.207029	241
1330.226531	1339.595692	242
1339.944444	1341.321769	243
1342.578458	1345.432426	244
1345.551701	1360.997052	245
1361.275964	1363.052381	246
1365.356689	1371.802494	247
1372.001587	1373.339002	248
1374.615646	1378.736735	249
1379.065533	1380.462812	250
1382.667347	1383.266440	251
1383.884580	1388.035601	252
1388.304535	1395.079592	253
1395.378458	1403.251020	254
1403.559864	1408.219728	255
1410.114966	1411.631973	256
1411.711338	1413.777098	257
1417.807483	1422.836508	258
1424.691837	1426.308617	259
1428.253741	1436.006576	260
1437.951701	1443.180272	261
1443.469161	1444.187982	262
1446.113152	1447.101361	263
1449.026531	1452.040136	264
1453.885488	1455.631973	265
1455.880952	1457.048753	266
1457.168027	1461.309070	267
1461.358503	1470.448299	268
1470.497732	1472.912698	269
1473.071882	1474.788435	270
1474.887755	1476.125397	271
1476.703628	1483.109524	272
1483.248753	1486.421995	273
1486.471429	1490.033787	274
1490.282766	1496.628798	275
1497.147166	1500.450113	276
1501.277778	1507.035147	277
1507.194331	1507.773469	278
1511.893651	1515.765306	279
1515.974376	1517.611111	280
1517.730385	1518.329478	281
1520.214739	1521.442404	282
1524.814286	1528.027438	283
1528.126757	1530.860998	284
1531.409297	1534.043764	285
1534.133107	1538.683220	286
1538.772562	1540.738549	287
1542.124943	1545.846939	288
1546.305442	1548.321315	289
1548.590249	1549.219274	290
1554.836054	1559.316327	291
1559.535374	1562.758503	292
1567.976190	1571.498639	293
1571.548073	1585.446939	294
1585.526304	1591.662812	295
1591.871882	1597.130385	296
1599.524490	1603.026984	297
1603.156236	1605.092290	298
1605.241497	1606.898186	299
1607.007483	1611.338095	300
1611.746712	1613.303628	301
1613.692290	1618.162585	302
1620.117687	1620.547166	303
1620.796145	1623.849660	304
1624.088662	1626.294104	305
1629.217007	1635.712698	306
1635.831973	1638.097279	307
1639.872789	1641.629252	308
1641.798413	1643.943991	309
1643.973469	1644.532653	310
1644.761678	1652.963492	311
1653.392063	1658.650567	312
1660.585714	1664.407483	313
1665.225170	1668.079138	314
1668.288209	1669.785261	315
1671.640590	1676.370295	316
1676.619274	1679.612925	317
1681.508163	1685.010658	318
1687.175283	1692.992517	319
1694.867800	1695.117687	320
1695.276871	1697.661905	321
1699.866440	1705.963039	322
1706.192063	1707.529478	323
1708.087755	1710.562585	324
1712.108617	1717.526757	325
1719.402041	1721.787075	326
1727.114512	1731.135828	327
1731.414739	1733.580272	328
1735.445578	1737.022449	329
1737.540816	1739.836054	330
1744.125850	1747.339002	331
1748.515873	1753.624717	332
1757.774830	1760.858277	333
1760.867800	1768.161678	334
1768.241043	1771.434240	335
1773.349433	1778.847392	336
1780.423356	1785.262812	337
1793.104535	1796.207937	338
1796.456916	1798.373016	339
1801.744898	1812.520862	340
1812.680045	1819.036054	341
1820.891383	1821.221088	342
1821.380272	1825.182086	343
1826.508617	1828.853741	344
1829.062812	1830.619728	345
1831.716780	1836.147166	346
1841.025624	1844.099093	347
1844.188435	1849.626531	348
1849.965306	1851.621995	349
1853.197959	1859.164853	350
1859.413832	1863.195692	351
1865.080952	1867.655556	352
1869.760317	1869.980272	353
1870.708163	1873.931293	354
1874.130385	1878.411111	355
