132	638.39898	644.854535	6.455555	1	11
133	645.74229	646.391043	0.648753	-1	-1
134	646.809864	649.613719	2.803855	1	11
135	650.381746	655.420522	5.038776	0	1
136	656.038889	664.469955	8.431066	0	1
137	665.078345	669.348866	4.270521	1	10
138	671.603515	672.69127	1.087755	-1	-1
139	673.040249	679.106689	6.06644	0	2
140	679.355896	680.214172	0.858276	-1	-1
141	681.69059	682.169728	0.479138	-1	-1
142	684.135034	685.611905	1.476871	0	1
143	686.210317	688.475397	2.26508	1	29
144	690.550454	693.623696	3.073242	1	30
145	698.821655	703.830499	5.008844	1	32
146	704.768141	705.496712	0.728571	-1	-1
147	710.096032	715.563832	5.4678	0	1
148	716.232086	721.09127	4.859184	1	32
149	721.500113	722.09898	0.598867	-1	-1
150	722.278345	725.551134	3.272789	0	1
151	725.989909	728.32483	2.334921	1	31
152	730.320068	731.487642	1.167574	1	37
153	731.736848	733.942063	2.205215	1	37
154	734.320975	735.887642	1.566667	0	3
155	738.271995	747.162018	8.890023	0	2
156	748.628458	749.965646	1.337188	-1	-1
157	751.521882	754.684921	3.163039	1	33
158	756.710091	765.041383	8.331292	0	3
159	765.629819	774.529819	8.9	1	37
160	775.786735	784.118027	8.331292	0	3
161	784.467007	786.362925	1.895918	1	18
162	787.200794	789.32619	2.125396	-1	-1
163	790.144104	793.526644	3.38254	0	3
164	794.095125	796.759297	2.664172	-1	-1
165	797.487415	801.388776	3.901361	0	3
166	802.845238	812.673129	9.827891	0	3
167	813.062018	814.149773	1.087755	-1	-1
168	814.688322	815.586508	0.898186	-1	-1
169	817.631633	819.068594	1.436961	-1	-1
170	821.492857	822.241383	0.748526	-1	-1
171	822.520522	825.68356	3.163038	0	1
172	827.728685	831.719841	3.991156	0	2
173	832.787188	833.156576	0.369388	-1	-1
174	833.804875	838.644104	4.839229	1	11
175	838.943197	840.519841	1.576644	1	11
176	841.068367	844.391043	3.322676	0	2
177	844.690136	845.478571	0.788435	1	11
178	846.266553	846.536168	0.269615	-1	-1
179	846.695578	858.538889	11.843311	1	18
180	859.386735	870.39195	11.005215	0	2
181	870.521429	874.881746	4.360317	1	33
182	875.120975	881.287188	6.166213	0	2
183	882.005329	884.499887	2.494558	1	33
184	886.545011	891.12483	4.579819	0	3
185	891.793084	893.629138	1.836054	1	10
186	894.387188	894.956122	0.568934	-1	-1
187	898.298299	898.887188	0.588889	-1	-1
188	899.555442	900.194218	0.638776	-1	-1
189	900.912358	901.052268	0.13991	-1	-1
190	901.341383	905.392404	4.051021	0	2
191	907.397619	918.273129	10.87551	0	3
192	918.721882	931.802381	13.080499	0	3
193	934.226644	938.567007	4.340363	0	2
194	938.836168	941.999206	3.163038	1	18
195	944.014399	951.258163	7.243764	0	3
196	952.245692	956.735714	4.490022	1	39
197	958.830726	963.859524	5.028798	0	2
198	964.288322	965.92483	1.636508	1	33
199	966.83254	972.89898	6.06644	0	2
200	973.128231	982.207823	9.079592	0	2
201	984.223016	990.768367	6.545351	0	3
202	991.915533	997.273583	5.35805	1	40
203	997.492857	998.460884	0.968027	0	3
204	998.720068	1002.192404	3.472336	1	35
205	1002.521429	1009.06678	6.545351	0	3
206	1009.705102	1014.743878	5.038776	1	35
207	1016.010771	1016.639569	0.628798	-1	-1
208	1017.337755	1021.159297	3.821542	1	20
209	1021.408503	1028.712132	7.303629	0	3
210	1029.120975	1037.651814	8.530839	0	3
211	1038.220295	1041.912132	3.691837	1	10
212	1042.919615	1055.521202	12.601587	0	3
213	1056.349093	1063.064059	6.714966	1	36
214	1063.991723	1066.256803	2.26508	0	3
215	1067.074717	1067.673583	0.598866	-1	-1
216	1069.658844	1070.636848	0.978004	-1	-1
217	1071.105556	1076.463605	5.358049	0	3
218	1076.922336	1078.558844	1.636508	1	32
219	1080.554082	1080.823696	0.269614	-1	-1
220	1081.242517	1082.889002	1.646485	1	36
221	1083.367687	1090.39195	7.024263	0	3
222	1091.818481	1098.313946	6.495465	1	37
223	1098.872449	1100.49898	1.626531	1	38
224	1100.648413	1102.574263	1.92585	1	38
225	1102.683787	1103.342517	0.65873	1	38
226	1103.541837	1110.027324	6.485487	0	3
227	1110.236621	1113.928458	3.691837	1	38
228	1114.247506	1114.357483	0.109977	-1	-1
229	1116.39263	1118.76746	2.37483	1	33
230	1119.22619	1120.723016	1.496826	0	2
231	1120.83254	1122.718481	1.885941	1	33
232	1122.877891	1132.615986	9.738095	0	2
233	1132.945011	1136.996032	4.051021	1	33
234	1137.514626	1149.60737	12.092744	0	2
235	1150.574943	1151.233673	0.65873	-1	-1
236	1151.363152	1151.912132	0.54898	-1	-1
237	1152.30102	1152.650454	0.349434	-1	-1
238	1153.069274	1154.186961	1.117687	-1	-1
239	1154.396259	1155.084921	0.688662	-1	-1
240	1155.234354	1155.553855	0.319501	-1	-1
241	1155.753175	1156.352041	0.598866	-1	-1
242	1156.631179	1161.859524	5.228345	0	2
243	1162.308277	1164.912585	2.604308	1	11
244	1165.620748	1171.318027	5.697279	0	2
245	1171.61712	1174.011905	2.394785	1	11
246	1176.106916	1179.589229	3.482313	0	1
247	1180.00805	1182.253175	2.245125	1	32
248	1184.368141	1186.084467	1.716326	1	32
249	1186.852494	1194.635034	7.78254	0	2
250	1194.92415	1198.875397	3.951247	1	32
251	1199.084694	1200.052721	0.968027	0	2
252	1200.581293	1204.781973	4.20068	0	2
253	1205.839342	1207.406009	1.566667	0	2
254	1208.872449	1209.581066	0.708617	-1	-1
255	1210.528685	1214.230499	3.701814	0	2
256	1214.419841	1224.836395	10.416554	0	2
257	1225.075624	1227.749773	2.674149	1	10
258	1229.365873	1231.910317	2.544444	1	33
259	1232.039796	1237.30805	5.268254	0	2
260	1237.527324	1238.156122	0.628798	0	2
261	1240.171315	1241.019615	0.8483	0	3
262	1241.837528	1243.853175	2.015647	1	42
263	1244.790816	1248.273129	3.482313	0	3
264	1248.811678	1250.288549	1.476871	1	40
265	1251.246145	1258.30034	7.054195	0	3
266	1259.008503	1269.335261	10.326758	0	3
267	1270.69195	1278.923469	8.231519	0	3
268	1279.142744	1281.258163	2.115419	1	35
269	1281.457483	1282.714853	1.25737	0	3
270	1288.70102	1290.25771	1.55669	-1	-1
271	1290.427098	1291.125737	0.698639	-1	-1
272	1293.160884	1293.480385	0.319501	-1	-1
273	1294.308277	1295.06678	0.758503	-1	-1
274	1297.181746	1300.254989	3.073243	0	2
275	1300.554082	1301.961111	1.407029	-1	-1
276	1302.310091	1307.498526	5.188435	0	2
277	1307.827551	1310.232313	2.404762	1	18
278	1310.661111	1317.156576	6.495465	0	2
279	1317.37585	1322.32483	4.94898	0	2
280	1322.733673	1324.938889	2.205216	1	36
281	1325.327778	1328.021882	2.694104	0	2
282	1328.390816	1329.209184	0.818368	1	36
283	1331.164512	1338.777438	7.612926	0	3
284	1339.725057	1346.739342	7.014285	0	3
285	1347.237982	1355.918481	8.680499	0	3
286	1356.397166	1359.011451	2.614285	1	24
287	1361.086508	1364.30941	3.222902	0	2
288	1364.668367	1372.840023	8.171656	0	2
289	1373.428458	1381.669955	8.241497	1	11
290	1382.168594	1386.359297	4.190703	0	2
291	1386.708277	1387.536621	0.828344	1	11
292	1389.581746	1390.928912	1.347166	0	3
293	1391.437528	1395.668141	4.230613	1	38
294	1396.625737	1397.304422	0.678685	-1	-1
295	1399.399433	1401.37517	1.975737	-1	-1
296	1401.524603	1402.771995	1.247392	-1	-1
297	1402.881519	1411.063152	8.181633	0	2
298	1411.292404	1413.397846	2.105442	1	36
299	1413.50737	1415.742517	2.235147	1	36
300	1415.941837	1417.388776	1.446939	1	36
301	1419.393991	1426.158844	6.764853	0	3
302	1426.936848	1430.728458	3.79161	1	24
303	1430.95771	1434.410091	3.452381	0	3
304	1435.128231	1436.994218	1.865987	1	40
305	1437.293311	1446.113492	8.820181	0	3
306	1446.911451	1451.630952	4.719501	1	40
307	1451.780385	1463.743424	11.963039	0	3
308	1464.152268	1468.003741	3.851473	0	3
309	1468.342744	1469.669955	1.327211	1	40
310	1470.597619	1486.09263	15.495011	0	3
311	1486.551361	1492.967007	6.415646	1	41
312	1493.365873	1495.610998	2.245125	-1	-1
313	1497.656122	1502.994218	5.338096	0	3
314	1503.552721	1511.814172	8.261451	0	3
315	1513.84932	1521.841383	7.992063	1	20
316	1523.806689	1526.031859	2.22517	0	3
317	1526.520522	1528.236848	1.716326	1	20
318	1528.416213	1532.626871	4.210658	-1	-1
319	1534.193084	1536.637755	2.444671	1	35
320	1537.136395	1542.075397	4.939002	0	3
321	1542.404422	1544.908957	2.504535	1	35
322	1545.46746	1548.241383	2.773923	1	43
323	1548.370862	1557.031406	8.660544	0	3
324	1557.599887	1558.727551	1.127664	-1	-1
325	1559.615306	1568.355669	8.740363	1	43
326	1568.914172	1573.813265	4.899093	1	44
327	1574.950454	1583.0822	8.131746	0	3
328	1583.820295	1586.693991	2.873696	1	44
329	1588.409864	1589.148413	0.738549	-1	-1
330	1589.926417	1590.734807	0.80839	-1	-1
331	1590.88424	1591.523016	0.638776	-1	-1
332	1592.390816	1593.029592	0.638776	-1	-1
333	1593.937302	1595.474036	1.536734	-1	-1
334	1597.638889	1600.342971	2.704082	0	2
335	1600.881519	1602.757483	1.875964	1	32
336	1604.732766	1604.93254	0.199774	-1	-1
337	1605.191723	1607.586508	2.394785	1	45
338	1608.444331	1609.372449	0.928118	0	3
339	1609.591723	1615.538435	5.946712	0	3
340	1615.967234	1617.703515	1.736281	1	45
341	1617.892857	1622.612358	4.719501	0	3
342	1622.971315	1624.847279	1.875964	1	45
343	1626.353628	1631.711678	5.35805	1	24
344	1632.220295	1636.660431	4.440136	1	24
345	1638.745465	1640.072676	1.327211	0	2
346	1640.311905	1641.39966	1.087755	0	2
347	1641.519161	1642.118027	0.598866	0	2
348	1644.143197	1651.047732	6.904535	0	3
349	1651.51644	1654.659524	3.143084	1	47
350	1654.998526	1658.430952	3.432426	0	3
351	1658.879705	1661.813265	2.93356	1	35
352	1664.237528	1665.834127	1.596599	-1	-1
353	1672.518707	1675.242744	2.724037	1	48
354	1675.671542	1686.137982	10.46644	0	2
355	1687.045692	1690.188776	3.143084	1	48
356	1690.81712	1694.099887	3.282767	0	2
357	1694.738209	1697.18288	2.444671	1	40
358	1699.188095	1702.770181	3.582086	0	3
359	1704.047052	1712.019161	7.972109	1	35
360	1712.398073	1717.097619	4.699546	0	3
361	1717.526417	1721.597392	4.070975	1	35
362	1721.816667	1723.293537	1.47687	1	35
363	1724.211224	1724.869955	0.658731	-1	-1
364	1727.274263	1730.058163	2.7839	1	24
365	1730.277438	1735.555669	5.278231	0	3
366	1736.393537	1740.195125	3.801588	1	24
367	1740.993084	1743.776984	2.7839	0	3
368	1744.02619	1745.902154	1.875964	1	24
369	1746.500567	1753.215533	6.714966	0	3
370	1754.761791	1756.627778	1.865987	1	24
371	1757.086508	1762.374717	5.288209	0	3
372	1762.653855	1764.918934	2.265079	1	24
373	1765.607143	1769.129365	3.522222	1	49
374	1769.378571	1778.398299	9.019728	0	3
375	1779.136395	1783.376984	4.240589	1	49
376	1784.544104	1786.340249	1.796145	1	50
377	1787.178118	1796.068141	8.890023	0	3
378	1796.71644	1804.928005	8.211565	0	3
379	1805.526417	1812.14161	6.615193	0	3
380	1812.959524	1816.401927	3.442403	1	45
381	1818.496939	1820.293084	1.796145	1	45
382	1820.662018	1827.31712	6.655102	0	2
383	1827.636168	1828.185147	0.548979	-1	-1
384	1828.404422	1830.410091	2.005669	1	45
385	1832.425283	1833.223696	0.798413	0	3
386	1833.89195	1835.418707	1.526757	1	44
387	1837.543651	1841.704422	4.160771	0	2
388	1843.739569	1847.760658	4.021089	0	3
389	1848.548639	1852.070862	3.522223	1	49
390	1858.61576	1865.051361	6.435601	0	2
391	1866.857029	1867.096712	0.239683	-1	-1
392	1868.38356	1869.022336	0.638776	-1	-1
393	1869.201701	1869.75068	0.548979	-1	-1
394	1871.825737	1872.155215	0.329478	-1	-1
395	1872.494218	1875.986508	3.49229	0	3
396	1876.395351	1877.263605	0.868254	1	51
397	1880.16678	1883.898526	3.731746	1	51
398	1884.15771	1891.171995	7.014285	0	2
399	1891.810317	1895.871202	4.060885	1	51

